FID,u,v,key,osmid,highway,oneway,length,name,lanes,bridge,ref,tunnel,junction,maxspeed,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop
22,432432545.000000000000000,4572409811.000000000000000,0.000000000000000,37129320,secondary,True,22.161999999999999,青羊上街, , , , , , ,40.000000000000000,432432545.000000000000000,4572409811.000000000000000,40,40.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,secondary,0
23,432432545.000000000000000,5588757827.000000000000000,0.000000000000000,844894020,primary,True,226.550999999999988,一环路西二段,4, , , , , ,41.000000000000000,432432545.000000000000000,5588757827.000000000000000,41,41.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,primary,0
24,432432548.000000000000000,5530491899.000000000000000,0.000000000000000,37129309,secondary,True,122.764999999999986,青羊正街, , , , , , ,43.000000000000000,432432548.000000000000000,5530491899.000000000000000,43,43.000000000000000,12.021972113300000,12.708490055500000,12.289465331400001,12.836112535600000,13.966068813100000,15.175118055600000,12.671520613400000,13.421332341299999,0.000000000000000,9.329533770430000,7.599905549740000,8.032176755860000,9.150588303739999,9.961861701560000,8.736121880370000,6.858200208120000,8.419797531120000,9.535806712770000,10.206402595100000,9.711439871290001,9.595182574400001,10.136958301600000,10.111394308200000,11.215247430200000,0.958333333333000,secondary,1
25,432432550.000000000000000,432432555.000000000000000,0.000000000000000,910279283,secondary,True,345.029000000000053,锦里西路, , , , , , ,45.000000000000000,432432550.000000000000000,432432555.000000000000000,45,45.000000000000000,15.523525792099999,14.370676362799999,14.507629383499999,16.278467895599999,12.139909259300000,15.387282325999999,14.841913452800000,13.325407329600001,13.274585153300000,10.819818089900000,11.842231946700000,11.909649948800000,13.327648352100001,12.015576841600000,13.100886431199999,12.969667056600001,11.784050488300000,25.727492644400002,27.273184025799999,13.883202215000001,12.297469516900000,12.749207115800001,13.180012616699999,14.878477012899999,1.000000000000000,secondary,1
26,432432555.000000000000000,432432557.000000000000000,0.000000000000000,910279283,secondary,True,189.478999999999985,锦里西路, , , , , , ,47.000000000000000,432432555.000000000000000,432432557.000000000000000,47,47.000000000000000,14.267871372800000,14.697780763900001,13.912736395400000,13.589642869900000,9.276576041669999,15.439029629600000,13.497423418000000,13.179394034600000,12.696517287500001,10.543070466900000,11.039832257600001,11.213921957300000,11.437381898000000,11.015865483900001,11.794987314100000,11.331050586500000,11.082121166800000,8.066587862320000,11.158207777800000,11.261352535500000,11.646925478600000,12.303768177500000,12.447792571400001,13.720348871500001,1.000000000000000,secondary,1
27,432432557.000000000000000,8005823121.000000000000000,0.000000000000000,910279283,secondary,True,105.579999999999998,锦里西路, , , , , , ,48.000000000000000,432432557.000000000000000,8005823121.000000000000000,48,48.000000000000000,1.566678662950000,2.610494505490000,3.221247723130000,0.000000000000000,0.000000000000000,0.000000000000000,2.199583333330000,1.957596304800000,1.318888506740000,0.830475343544000,1.458632379970000,2.027561820230000,1.197211819380000,1.119557710630000,0.826729963671000,2.058070540260000,1.357118219720000,1.034744898420000,0.000000000000000,0.938431804933000,0.841198951995000,0.723150118111000,4.277693449250000,2.043194403580000,0.833333333333000,secondary,1
28,432432558.000000000000000,4572410288.000000000000000,0.000000000000000,619120036,secondary,True,845.001999999999839,锦里西路, , , , , , ,51.000000000000000,432432558.000000000000000,4572410288.000000000000000,51,51.000000000000000,17.686623304099999,18.761740655299999,18.085134087400000,22.986948726000001,0.000000000000000,12.803060606100001,12.328873176200000,10.724402777800000,0.000000000000000,12.818050431300000,13.617996877700000,10.119096379000000,14.389154035700001,12.760676475500000,14.027509720799999,12.205980519300001,14.652338017200000,15.243668339599999,15.536649870000000,12.792629036899999,11.971467432600001,14.623173047300000,15.751561574800000,17.997639318400001,0.916666666667000,secondary,1
29,432432559.000000000000000,432432558.000000000000000,0.000000000000000,619120036,secondary,True,107.262000000000000,锦里西路, , , , , , ,52.000000000000000,432432559.000000000000000,432432558.000000000000000,52,52.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.876999999999999,7.150800000000000,35.753999999999998,0.000000000000000,0.000000000000000,4.554649681530000,35.753999999999998,16.784516666700000,35.753999999999998,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.291666666667000,secondary,1
30,432432572.000000000000000,8451427143.000000000000000,0.000000000000000,37129321,tertiary,False,8.571999999999999,青羊横街, , , , , , ,53.000000000000000,432432572.000000000000000,8451427143.000000000000000,53,53.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,tertiary,0
31,432452995.000000000000000,4548211275.000000000000000,0.000000000000000,211826202,primary,True,18.402999999999999,蜀都大道人民东路,3, , , , , ,67.000000000000000,432452995.000000000000000,4548211275.000000000000000,67,67.000000000000000,4.197315204680000,4.324452539180000,4.696598958330000,4.771148148150000,3.847900000000000,5.901972222220000,5.750937500000000,4.562437262610000,3.252364869620000,4.522173500460000,4.982932281300000,4.020204803480000,4.213705028450000,4.652822010980000,4.870778809820000,4.767340132160000,3.738764955320000,4.019102358280000,4.342138935900000,4.065700073490000,4.219037599210000,4.636135099310000,4.638912903230000,4.639089583330000,1.000000000000000,primary,1
32,432452995.000000000000000,872834372.000000000000000,0.000000000000000,576653470,primary,True,210.347000000000008,顺城大街,4, , , , , ,68.000000000000000,432452995.000000000000000,872834372.000000000000000,68,68.000000000000000,11.819262235800000,12.616646901799999,13.624165150100000,13.412476837900000,13.648200129899999,10.937992387400000,11.479061940999999,9.947135175280000,8.659864788660000,9.472041022810000,9.915346443300001,8.158380166830000,8.731735657900000,8.205783294860000,8.263713227969999,8.544601930700001,7.804491376720000,7.487466207080000,8.163603772940000,9.523855983030000,9.516499861520000,9.362215488660000,10.346970917700000,11.460005137600000,1.000000000000000,primary,1
33,432452998.000000000000000,3445794963.000000000000000,0.000000000000000,337498608,secondary,False,122.575999999999993,提督街, , , , , , ,69.000000000000000,432452998.000000000000000,3445794963.000000000000000,69,69.000000000000000,12.288010490900000,12.354882539700000,7.747581460320000,17.554093827199999,9.922819047620001,0.000000000000000,11.314707692300001,9.385790799390000,5.773093244570000,5.821575745370000,6.380471129540000,5.841278134720000,7.636215638720000,7.208763400800000,5.577981532580000,6.373886339910000,5.889529080090000,6.516876853230000,5.521659739330000,8.611347925370000,9.296665818219999,8.915965798360000,8.734358951550000,12.412367676800001,0.958333333333000,secondary,1
34,432452998.000000000000000,6211634007.000000000000000,0.000000000000000,574510761,primary,True,251.832999999999998,蜀都大道总府路,3, , , , , ,70.000000000000000,432452998.000000000000000,6211634007.000000000000000,70,70.000000000000000,14.826115862700000,15.086811843100000,14.873467409500000,15.836071361100000,13.945380593499999,14.235881285400000,14.233327235899999,13.905665493900001,11.950609841800000,10.010013526900000,12.434746883800001,12.902453134300000,13.076019373099999,12.563337353500000,11.889750989700000,11.514193918600000,11.276380840900000,12.504799512900000,12.957624491200001,12.474180171400000,12.826747862700000,12.277240236300001,13.019403589400000,14.196750271599999,1.000000000000000,primary,1
35,432453013.000000000000000,5213238557.000000000000000,0.000000000000000,"[538608177, 925480266, 132710405]",primary,True,211.034999999999968,"['蜀都大道东风路', '东风桥']",3,yes, , , , ,73.000000000000000,432453013.000000000000000,5213238557.000000000000000,73,73.000000000000000,4.409088319090000,0.000000000000000,3.908055555560000,0.000000000000000,0.000000000000000,0.000000000000000,4.689666666670000,2.931041666670000,2.630196307400000,0.707631485628000,4.987578378360000,6.680048449610000,2.018616827340000,1.852423216900000,2.051729166670000,2.770361830360000,1.035712313130000,6.116350762530000,1.590091690380000,1.803717948720000,5.705510594730000,2.595102900930000,4.551735294120000,9.144850000000000,0.833333333333000,primary,1
36,441087931.000000000000000,7804260671.000000000000000,0.000000000000000,447247929,trunk,True,98.832999999999998,三环路,3, , , , , ,76.000000000000000,441087931.000000000000000,7804260671.000000000000000,76,76.000000000000000,19.254474537800000,21.848592222200001,16.484070671500000,20.431822115399999,16.106118518500001,16.815336805600001,21.167680842900001,16.664508835700001,15.711357015500001,14.510087207800000,15.813072072600001,18.774753955700000,17.399344539700000,16.981237986000000,15.964752533800000,14.323717489000000,10.239754575499999,16.778637511800000,15.056550818500000,17.567270844100001,17.215988289700000,17.194498013099999,18.228938070000002,19.793893893900002,1.000000000000000,trunk,1
37,441159317.000000000000000,5482901746.000000000000000,0.000000000000000,37633738,trunk,True,610.066000000000031, ,3, , , , , ,77.000000000000000,441159317.000000000000000,5482901746.000000000000000,77,77.000000000000000,19.064562500000001,0.000000000000000,0.000000000000000,19.679548387099999,0.000000000000000,0.000000000000000,0.000000000000000,25.758342222200000,33.892555555599998,24.319009018799999,25.742009856100001,25.988256634199999,13.180438271600000,24.935237301600001,37.281811111099998,34.046612626300004,29.655986111099999,27.128716546400000,20.536005034300000,27.696754563300001,24.148445833299998,22.624381240999998,18.669930800800000,0.000000000000000,0.750000000000000,trunk,1
38,441159317.000000000000000,1987271130.000000000000000,0.000000000000000,188101379,trunk_link,True,97.319999999999993, , , , , , , ,78.000000000000000,441159317.000000000000000,1987271130.000000000000000,78,78.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,trunk_link,0
39,441159325.000000000000000,7619372023.000000000000000,0.000000000000000,"[37633738, 132105045, 132105046]",trunk,True,972.591999999999985, ,3,yes, , , , ,79.000000000000000,441159325.000000000000000,7619372023.000000000000000,79,79.000000000000000,21.934869394100001,24.039453161800001,25.017853419100000,24.072344729299999,21.613155555599999,0.000000000000000,25.116833255300001,24.626586189699999,21.851146106500000,20.017165918100002,20.961480514000002,21.054367914800000,21.777665720900000,21.248455368700000,20.835179082400000,21.812173190599999,21.149464167500000,19.257948219399999,18.902879029000001,22.300757261400001,21.153308987500001,22.171179678700000,20.882559619500000,21.729776145900001,0.958333333333000,trunk,1
40,441159325.000000000000000,441159820.000000000000000,0.000000000000000,"[447239392, 37633775, 37633781, 447239388, 447239390]",trunk_link,True,949.222999999999956, ,1,yes, , , , ,80.000000000000000,441159325.000000000000000,441159820.000000000000000,80,80.000000000000000,16.674723609000001,16.722949486200001,17.575020351799999,10.923598015900000,16.688294103099999,19.346545189800000,15.908115108200001,15.558091164000000,13.451246096300000,16.717742168299999,18.678144912899999,15.677499707300001,17.608593275000000,18.499670310500001,14.154634093900000,17.710710823199999,18.047211688000001,14.973446354100000,15.051581561800001,15.417016189000000,20.037559123800001,19.662346133600000,17.348531547800000,18.859183367899998,1.000000000000000,trunk_link,1
41,441159337.000000000000000,8154097885.000000000000000,0.000000000000000,132105045,trunk,True,213.169999999999987, ,3, , , , , ,81.000000000000000,441159337.000000000000000,8154097885.000000000000000,81,81.000000000000000,18.170159525900001,15.236189102599999,16.987908667700001,19.737962963000001,15.711497391500000,17.645738888899999,17.783177374400001,18.837470634999999,19.065322158800001,17.206652870500001,17.855913459899998,17.777534549700000,18.356842425300002,18.620382688500001,17.685932293000000,18.022532462800001,17.812252870999998,17.508327875100001,16.156407242099998,19.073166031700001,18.000670376700000,18.493487741700001,19.884964973300001,18.527488318300001,1.000000000000000,trunk,1
42,441159369.000000000000000,5483832379.000000000000000,0.000000000000000,37633734,trunk,True,661.346999999999980,三环路,3, , , , , ,82.000000000000000,441159369.000000000000000,5483832379.000000000000000,82,82.000000000000000,22.029008772800001,22.827354263600000,22.618999649599999,21.040969091200001,22.963437500000001,20.181869824800000,21.459251201400001,21.923778773999999,19.465076907600000,18.870174287299999,19.364998028300000,20.563426447099999,20.907474630100001,20.003141276699999,20.014816668600002,20.321560315500001,20.696627206999999,20.186715916499999,18.691706196799998,20.067336346000001,20.644661921600001,20.652194679400001,21.454430577099998,23.032591794900000,1.000000000000000,trunk,1
43,441159369.000000000000000,5483832414.000000000000000,0.000000000000000,"[816501025, 663960522, 663960526, 816501023]",trunk_link,True,737.600000000000136,凤凰山高架, ,yes, , , , ,83.000000000000000,441159369.000000000000000,5483832414.000000000000000,83,83.000000000000000,32.928571428600002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27.318518518499999,0.000000000000000,22.351515151499999,24.586666666700001,20.488888888900000,35.123809523799999,28.737662337700002,0.000000000000000,22.440211640200001,0.000000000000000,24.586666666700001,23.469090909100000,30.733333333299999,0.000000000000000,30.733333333299999,20.488888888900000,0.000000000000000,0.000000000000000,0.541666666667000,trunk_link,1
44,441159370.000000000000000,441159369.000000000000000,0.000000000000000,37633734,trunk,True,173.304000000000002,三环路,3, , , , , ,84.000000000000000,441159370.000000000000000,441159369.000000000000000,84,84.000000000000000,20.361936705400002,19.933802660800001,19.318928104600001,18.993418181799999,13.094080000000000,23.853586413599999,20.818391589400001,20.003416954500000,17.477584145000002,17.922995753999999,18.347467022899998,19.100406049000000,19.819510455000000,18.154244711099999,18.558862705999999,18.670678364699999,18.148654617199998,18.464180164100000,17.988022221800001,18.498999499100002,19.531224414099999,19.475524923799998,19.931470944000001,19.561499780399998,1.000000000000000,trunk,1
45,441159654.000000000000000,1499133843.000000000000000,0.000000000000000,"[815823233, 37633773, 37633779, 447239389, 447239391]",trunk_link,True,824.320000000000164, ,1,yes, , , , ,85.000000000000000,441159654.000000000000000,1499133843.000000000000000,85,85.000000000000000,16.002952415399999,13.474155925800000,14.588358249200001,14.459185873199999,12.515555555600001,16.163137254900001,12.824057490300000,14.431693129299999,14.580739876000001,15.639753539699999,14.618032647500000,13.884861095500000,12.767133451499999,14.590772400500001,14.534369186899999,13.537777162199999,12.736725547200001,13.415609792300000,14.752240310299999,14.801259954700001,13.767607917899999,14.116723335400000,13.944940576000000,15.156840562499999,1.000000000000000,trunk_link,1
46,441159654.000000000000000,7619372038.000000000000000,0.000000000000000,"[815823234, 132105044, 132105047]",trunk,True,830.007999999999811,三环路,3,yes, , , , ,86.000000000000000,441159654.000000000000000,7619372038.000000000000000,86,86.000000000000000,23.705242685399998,22.525385119100001,22.431425867800002,24.293659863599999,21.032875131400001,24.523967627800001,22.147922602800001,21.929045715600001,19.985231400000000,18.840741921199999,19.379590123300002,21.146677348200001,21.314912614400001,20.979410495900002,20.593299934699999,20.490902991599999,20.835924038400002,20.699247370100000,19.099331983700001,20.254154114399999,20.131925190800001,21.270621866799999,21.028979308800000,21.857561414900001,1.000000000000000,trunk,1
47,441159817.000000000000000,441159820.000000000000000,0.000000000000000,"[132105042, 132105043, 447239380, 447239383]",primary,True,578.225000000000023, , ,yes, , , , ,87.000000000000000,441159817.000000000000000,441159820.000000000000000,87,87.000000000000000,18.497122560099999,19.249127909399999,19.203186465300000,18.958329481800000,20.773268518500000,26.310767195800000,19.137754654199998,19.441217780900001,20.240906100299998,18.084239546399999,18.970905910999999,17.952529577699998,19.283608040000001,19.118737133400000,19.191805542299999,18.786748108400001,18.025112352200001,17.237510014700000,16.380772427899998,19.923060015400001,19.054737741099999,18.781981054500001,19.068663737000001,19.451065521299999,1.000000000000000,primary,1
48,441159817.000000000000000,7619372038.000000000000000,0.000000000000000,"[653181569, 815823235, 815823226, 815823227, 815823230]",trunk_link,True,794.378000000000156, , ,yes, , , , ,88.000000000000000,441159817.000000000000000,7619372038.000000000000000,88,88.000000000000000,0.000000000000000,11.512724637700000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24.072060606099999,12.609174603200000,21.276328842000002,18.535486666699999,23.601788359800000,0.000000000000000,0.000000000000000,25.392141348999999,5.192013071900000,7.221618181820000,18.994589947100000,33.099083333300001,33.099083333300001,0.000000000000000,25.275663636400001,24.072060606099999,29.098095238100001,22.794585643700000,0.666666666667000,trunk_link,1
49,441159820.000000000000000,1499189790.000000000000000,0.000000000000000,132105042,primary,True,100.861999999999995, , , , , , , ,89.000000000000000,441159820.000000000000000,1499189790.000000000000000,89,89.000000000000000,15.959810515899999,16.127413541700001,18.975300505100002,14.065789115599999,16.187728395099999,16.249988888899999,14.913782906000000,13.255648263900000,11.574890857700000,9.878291126580001,10.871370429200001,9.319134586580001,12.611752460300000,8.526426588550001,10.948607450600001,10.832128747900001,10.968700455500001,6.762141353060000,6.238467362180000,11.937684805600000,10.346903963800001,13.074975979900000,15.187517604600000,18.754385487499999,1.000000000000000,primary,1
50,441160266.000000000000000,672347380.000000000000000,0.000000000000000,642809740,primary,True,253.709000000000003,蓉都大道,3, , , , , ,91.000000000000000,441160266.000000000000000,672347380.000000000000000,91,91.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.790395459979999,14.094944444399999,6.521260962960000,0.000000000000000,16.611898809500001,10.571208333300000,17.820036904799998,11.555617151700000,11.326294642900001,16.913933333300001,13.742570833300000,10.944309803900000,0.000000000000000,0.000000000000000,21.142416666700001,0.000000000000000,0.500000000000000,primary,1
51,441187183.000000000000000,872833772.000000000000000,0.000000000000000,837186660,secondary,True,219.544000000000011,东御街, , , , , , ,111.000000000000000,441187183.000000000000000,872833772.000000000000000,111,111.000000000000000,9.602327269160000,10.522928117899999,9.474369047620000,12.936094276100000,11.369242857100000,13.210854127499999,12.196888888900000,11.579182886000000,9.239626967140000,9.925343557800000,9.888261119399999,8.691052279570000,10.202851974800000,10.082378190700000,8.839231974330000,9.429208475599999,9.729318255170000,9.924839254569999,10.439056644900001,10.196980582100000,11.056325113500000,10.076469445300001,12.647040772800000,11.853954605400000,1.000000000000000,secondary,1
52,441187183.000000000000000,5530209334.000000000000000,0.000000000000000,25373389,primary,True,93.449999999999989,人民中路一段,4, , , , , ,112.000000000000000,441187183.000000000000000,5530209334.000000000000000,112,112.000000000000000,9.125032144920000,9.211197186330001,9.178038443969999,8.597539062499999,13.887708333300001,7.528535151120000,10.733843177800001,8.374397849090000,6.073344902190000,7.864353401230000,6.571235736680000,7.734966071820000,8.083301867879999,7.285719694480000,6.573075224040000,6.826861331670000,7.617844581190000,6.830700145260000,7.163526162730000,8.998287757450001,8.169594728290001,9.066539028350000,8.953218012720001,10.106362353000000,1.000000000000000,primary,1
53,441187223.000000000000000,6557674607.000000000000000,0.000000000000000,664983841,primary,True,10.752000000000001,东城根中街,3, , , , , ,113.000000000000000,441187223.000000000000000,6557674607.000000000000000,113,113.000000000000000,3.315200000000000,3.195733333330000,2.858666666670000,3.584000000000000,2.389333333330000,2.880000000000000,3.201094017090000,2.653658305590000,2.505160017540000,2.817507531730000,2.830713954120000,3.215644444440000,2.991391337100000,2.848690793650000,2.765169149440000,2.886023529410000,3.077885057470000,2.700383141760000,2.917964098120000,2.994698039220000,3.070905982910000,3.025608465610000,3.217691056910000,3.194682306940000,1.000000000000000,primary,1
54,441187223.000000000000000,1156119151.000000000000000,0.000000000000000,103295081,secondary,True,428.182999999999993,东门街, , , , , , ,114.000000000000000,441187223.000000000000000,1156119151.000000000000000,114,114.000000000000000,14.719992447899999,13.464784679099999,14.088297803500000,15.243981678700001,14.740458936600000,15.541457037000001,12.676469725300000,13.115927493699999,15.228971724100001,9.978371364719999,8.904270866279999,7.979291106830000,9.744980593610000,9.385850476080000,8.183324497119999,7.946265246880000,8.313747172130000,9.122818833569999,8.433418024970001,9.183066344720000,8.748884432570000,10.356804757900001,11.496099783700000,11.567584121399999,1.000000000000000,secondary,1
55,441187228.000000000000000,5602701333.000000000000000,0.000000000000000,26326397,primary,True,209.622999999999990,人民中路一段,3, , , , , ,115.000000000000000,441187228.000000000000000,5602701333.000000000000000,115,115.000000000000000,6.600762487840000,6.872677838830000,7.131843306260000,6.888583914420000,8.737343170670000,8.422792697569999,9.598397120890001,6.307883953370000,5.226266685330000,5.693443097570000,4.568530906110000,3.576610355000000,5.687105258760000,5.306525525830000,4.097623540080000,4.131836419590000,4.758953288900000,5.208021436020000,5.998963713050000,5.905231874650000,4.915986442470000,5.443923798530000,6.449726421240000,6.440349215550000,1.000000000000000,primary,1
56,441187228.000000000000000,5628781868.000000000000000,0.000000000000000,103295084,secondary,True,11.840999999999999,羊市街, , , , , , ,116.000000000000000,441187228.000000000000000,5628781868.000000000000000,116,116.000000000000000,0.816752419667000,0.000000000000000,0.000000000000000,0.000000000000000,3.947000000000000,1.973500000000000,0.000000000000000,1.865344945700000,1.170008271750000,1.307259263590000,0.388556887599000,0.928169275214000,1.950099801750000,2.272265972220000,0.968611280886000,0.724338636423000,1.344043605570000,0.124767340378000,0.655194943226000,0.736286413137000,0.182914212963000,1.394502248680000,4.349009259260000,2.750939393940000,0.833333333333000,secondary,1
57,441187240.000000000000000,4903105794.000000000000000,0.000000000000000,132640064,primary,True,265.980999999999995,新华大道文武路,3, , , , , ,117.000000000000000,441187240.000000000000000,4903105794.000000000000000,117,117.000000000000000,10.786566528900000,10.569101469600000,11.384377782500000,11.112271697200001,10.384752006199999,11.244809956799999,11.472360664200000,9.856540043010000,8.861260309930000,9.223735886449999,8.538451085949999,9.383714300399999,10.380720235300000,10.095492244400001,9.508591125010000,9.464969931120001,9.719443767810001,8.954800546090000,9.658657380879999,10.811481933500000,10.677954087600000,10.409417482400000,7.020872370940000,7.529595296790000,1.000000000000000,primary,1
58,441187240.000000000000000,4548211339.000000000000000,0.000000000000000,461774554,primary,True,18.463000000000001,人民北路,4, , , , , ,118.000000000000000,441187240.000000000000000,4548211339.000000000000000,118,118.000000000000000,3.508713438270000,5.023291418650000,4.499190656570000,5.164813071900000,4.771227894740000,3.404420899470000,3.685645116700000,4.280513515140000,4.036872190040000,3.657003101670000,4.337660673080000,3.693637876330000,4.777961415710000,4.701345484130000,4.479109870880000,4.711029598610000,3.861979766250000,3.848354907810000,3.460194952620000,3.750995452100000,3.627040683540000,4.950042602280000,4.246144327820000,4.615089789180000,1.000000000000000,primary,1
59,441187385.000000000000000,1815741564.000000000000000,0.000000000000000,37635695,secondary,True,16.123999999999999,五丁路, , , , , , ,119.000000000000000,441187385.000000000000000,1815741564.000000000000000,119,119.000000000000000,4.099905982910000,3.941422222220000,0.000000000000000,0.000000000000000,0.000000000000000,2.965333333330000,5.374666666670000,3.438061121880000,3.574910049630000,3.537639645730000,3.475709415270000,4.273364117360000,4.576370588240000,4.528352712310000,3.793489951180000,4.035916371170000,4.934130262960000,2.862010000000000,3.195356625500000,2.706600019720000,2.508710978840000,3.886153406370000,4.118617521370000,3.686358225110000,0.875000000000000,secondary,1
60,441187385.000000000000000,1815741566.000000000000000,0.000000000000000,170431999,primary,True,294.928999999999974,一环路北二段, , , , , , ,120.000000000000000,441187385.000000000000000,1815741566.000000000000000,120,120.000000000000000,13.071907276099999,12.973301823300000,13.318151853100000,13.860699952499999,13.989130556499999,13.378910048100000,13.045645105400000,12.180997335800001,11.436656337800001,11.152505071000000,10.737738426100000,10.628731362200000,10.975443586400001,11.188218873900000,10.720681395000000,11.256172353400000,11.106417977200000,10.512673740300000,10.907268244999999,11.193299213300000,11.001715003799999,11.931234042900000,11.838512141600001,11.867428531800000,1.000000000000000,primary,1
61,441187401.000000000000000,6224262550.000000000000000,0.000000000000000,280174783,tertiary,False,9.041000000000000,白马寺街, , , , , , ,121.000000000000000,441187401.000000000000000,6224262550.000000000000000,121,121.000000000000000,0.418564814815000,2.139703333330000,1.657516666670000,0.000000000000000,2.120728395060000,3.013666666670000,2.498171052630000,2.076081481480000,2.732391111110000,1.737471088440000,2.366893035430000,2.030578000790000,2.197836281150000,1.747631209150000,2.692208888890000,2.028898759470000,2.455580246910000,1.876702017350000,1.558482651990000,2.260250000000000,2.753627632250000,2.230059613780000,2.262641798940000,0.878986111111000,0.958333333333000,tertiary,1
62,441187401.000000000000000,441187404.000000000000000,0.000000000000000,37635695,secondary,True,188.305999999999983,五丁路, , , , , , ,122.000000000000000,441187401.000000000000000,441187404.000000000000000,122,122.000000000000000,9.764297862550000,12.553733333300000,12.553733333300000,11.507588888900001,10.806327228300001,12.993589520200000,11.544951190500001,6.553397903630000,8.995938687410000,8.824685377020000,8.225723815900000,8.524519363600000,6.290891678520000,5.002239286970000,9.555538930779999,9.604676867100000,7.267625343430000,8.316476523780000,8.533903669090000,8.324366949090001,7.222046663740000,4.751082593530000,4.526425979750000,9.333965012409999,1.000000000000000,secondary,1
